Subject,CondNumber,corr_resp,Stimulus.ACC,Stimulus.RESP,Stimulus.RT,target,preview1,preview3
49,1,1,1,1,734,++N++,+++++,+++++
49,2,1,1,1,576,RRRRR,+++++,+++++
49,8,5,1,5,486,EEEEE,+++++,++e++
49,11,1,1,1,964,++N++,++n++,++n++
49,8,1,1,1,368,NNNNN,+++++,++n++
49,3,1,1,1,617,NNRNN,+++++,+++++
49,10,5,1,5,486,NNENN,+++++,++n++
49,12,5,1,5,830,++A++,++e++,++e++
49,6,1,1,1,905,++R++,+++++,++n++
49,6,5,1,5,673,++A++,+++++,++e++
49,4,1,1,1,506,EENEE,+++++,+++++
49,8,1,1,1,900,RRRRR,+++++,++r++
49,1,5,1,5,553,++E++,+++++,+++++
49,3,1,1,1,564,RRNRR,+++++,+++++
49,1,1,1,1,595,++R++,+++++,+++++
49,13,5,1,5,679,++E++,++r++,++r++
49,5,1,1,1,871,++R++,+++++,++r++
49,5,1,1,1,385,++N++,+++++,++n++
49,15,1,1,1,424,NNRNN,++n++,++n++
49,6,1,1,1,509,++N++,+++++,++r++
49,1,1,1,1,489,++R++,+++++,+++++
49,13,5,1,5,477,++E++,++n++,++n++
49,10,5,1,5,554,NNANN,+++++,++n++
49,15,5,1,5,425,AAEAA,++a++,++a++
49,7,1,1,1,528,++R++,+++++,++e++
49,10,1,1,1,648,EEREE,+++++,++e++
49,9,5,1,5,444,EEAEE,+++++,++e++
49,13,5,1,5,375,++A++,++r++,++r++
49,10,5,1,5,570,RRERR,+++++,++r++
49,1,5,1,5,742,++A++,+++++,+++++
49,5,5,1,5,501,++A++,+++++,++a++
49,16,1,1,1,510,EENEE,++e++,++e++
49,14,5,0,1,714,EEEEE,++e++,++e++
49,7,5,1,5,498,++A++,+++++,++r++
49,1,5,1,5,505,++A++,+++++,+++++
49,16,5,1,5,599,RRERR,++r++,++r++
49,13,1,1,1,765,++N++,++e++,++e++
49,14,1,1,1,425,NNNNN,++n++,++n++
49,4,1,1,1,543,EEREE,+++++,+++++
49,3,5,1,5,551,EEAEE,+++++,+++++
49,11,5,1,5,333,++E++,++e++,++e++
49,7,1,1,1,696,++R++,+++++,++a++
49,9,1,0,5,394,RRNRR,+++++,++r++
49,10,1,1,1,678,AARAA,+++++,++a++
49,1,5,1,5,564,++E++,+++++,+++++
49,16,1,1,1,485,EEREE,++e++,++e++
49,16,5,1,5,475,NNANN,++n++,++n++
49,1,1,1,1,535,++R++,+++++,+++++
49,15,1,1,1,454,NNRNN,++n++,++n++
49,8,5,1,5,463,EEEEE,+++++,++e++
49,1,1,1,1,463,++R++,+++++,+++++
49,16,5,1,5,658,NNENN,++n++,++n++
49,13,1,1,1,575,++N++,++e++,++e++
49,3,5,1,5,518,EEAEE,+++++,+++++
49,1,5,1,5,451,++E++,+++++,+++++
49,7,5,1,5,546,++A++,+++++,++r++
49,9,1,1,1,420,RRNRR,+++++,++r++
49,7,1,1,1,643,++N++,+++++,++e++
49,8,1,1,1,689,NNNNN,+++++,++n++
49,11,5,1,5,760,++E++,++e++,++e++
49,7,5,1,5,438,++E++,+++++,++n++
49,16,1,1,1,460,EENEE,++e++,++e++
49,3,1,0,5,500,NNRNN,+++++,+++++
49,12,1,1,1,443,++R++,++n++,++n++
49,6,5,0,1,450,++E++,+++++,++a++
49,1,5,1,5,587,++A++,+++++,+++++
49,6,5,1,5,487,++A++,+++++,++e++
49,11,1,1,1,482,++R++,++r++,++r++
49,3,1,1,1,461,RRNRR,+++++,+++++
49,13,1,1,1,340,++R++,++e++,++e++
49,4,5,1,5,486,NNANN,+++++,+++++
49,10,1,1,1,464,EENEE,+++++,++e++
49,1,5,1,5,516,++E++,+++++,+++++
49,5,5,1,5,570,++A++,+++++,++a++
49,9,1,1,1,844,NNRNN,+++++,++n++
49,9,5,1,5,450,EEAEE,+++++,++e++
49,2,1,1,1,528,NNNNN,+++++,+++++
49,10,5,1,5,515,NNANN,+++++,++n++
49,7,1,1,1,618,++R++,+++++,++e++
49,13,5,1,5,551,++E++,++r++,++r++
49,14,5,1,5,402,EEEEE,++e++,++e++
49,11,1,1,1,727,++N++,++n++,++n++
49,10,1,0,5,373,EEREE,+++++,++e++
49,12,5,1,5,509,++E++,++a++,++a++
49,16,5,1,5,480,RRERR,++r++,++r++
49,1,5,1,5,338,++A++,+++++,+++++
49,1,1,1,1,489,++N++,+++++,+++++
49,5,1,1,1,388,++R++,+++++,++r++
49,2,1,1,1,669,RRRRR,+++++,+++++
49,1,1,1,1,394,++R++,+++++,+++++
49,9,5,1,5,676,AAEAA,+++++,++a++
49,1,1,1,1,543,++R++,+++++,+++++
49,13,5,1,5,495,++A++,++r++,++r++
49,7,5,1,5,447,++A++,+++++,++n++
49,16,1,1,1,482,AANAA,++a++,++a++
49,7,1,1,1,510,++R++,+++++,++a++
49,2,5,0,1,586,EEEEE,+++++,+++++
49,12,1,1,1,578,++N++,++r++,++r++
49,6,1,1,1,515,++N++,+++++,++r++
49,4,1,1,1,556,EEREE,+++++,+++++
49,15,1,1,1,596,RRNRR,++r++,++r++
49,12,5,1,5,675,++A++,++e++,++e++
49,6,1,1,1,1397,++R++,+++++,++n++
49,14,1,1,1,678,NNNNN,++n++,++n++
49,7,1,0,5,477,++N++,+++++,++a++
49,10,5,1,5,589,NNENN,+++++,++n++
49,4,5,1,5,495,RRERR,+++++,+++++
49,2,5,1,5,601,AAAAA,+++++,+++++
49,14,5,1,5,465,AAAAA,++a++,++a++
49,15,5,1,5,417,EEAEE,++e++,++e++
49,1,5,1,5,405,++A++,+++++,+++++
49,8,1,1,1,414,RRRRR,+++++,++r++
49,10,5,1,5,477,RRARR,+++++,++r++
49,4,5,1,5,522,NNENN,+++++,+++++
49,16,5,1,5,464,RRARR,++r++,++r++
49,7,5,0,1,495,++E++,+++++,++r++
49,13,1,1,1,692,++R++,++a++,++a++
49,15,5,1,5,510,AAEAA,++a++,++a++
49,13,5,0,1,690,++A++,++n++,++n++
49,5,5,1,5,484,++E++,+++++,++e++
49,4,1,1,1,599,EENEE,+++++,+++++
49,11,5,1,5,335,++A++,++a++,++a++
49,5,1,1,1,468,++N++,+++++,++n++
49,1,1,1,1,388,++N++,+++++,+++++
49,8,5,1,5,487,AAAAA,+++++,++a++
49,1,1,1,1,449,++N++,+++++,+++++
49,4,5,1,5,583,RRARR,+++++,+++++
49,1,1,1,1,412,++N++,+++++,+++++
49,4,1,0,5,403,AARAA,+++++,+++++
49,3,5,1,5,472,AAEAA,+++++,+++++
49,13,1,1,1,567,++N++,++a++,++a++
49,16,1,1,1,491,AARAA,++a++,++a++
49,14,1,1,1,465,RRRRR,++r++,++r++
49,13,5,1,5,444,++E++,++n++,++n++
49,1,5,1,5,447,++E++,+++++,+++++
49,10,1,1,1,510,AARAA,+++++,++a++
49,10,1,1,1,802,AANAA,+++++,++a++
49,10,5,1,5,652,RRERR,+++++,++r++
49,4,1,1,1,672,AANAA,+++++,+++++
49,1,5,1,5,424,++A++,+++++,+++++
49,2,5,1,5,440,EEEEE,+++++,+++++
49,2,1,1,1,531,RRRRR,+++++,+++++
49,13,5,1,5,477,++E++,++n++,++n++
49,3,5,1,5,519,EEAEE,+++++,+++++
49,3,1,1,1,508,RRNRR,+++++,+++++
49,10,1,1,1,578,AARAA,+++++,++a++
49,4,1,1,1,463,AANAA,+++++,+++++
49,13,1,1,1,784,++N++,++a++,++a++
49,15,5,1,5,664,EEAEE,++e++,++e++
49,1,1,1,1,803,++N++,+++++,+++++
49,8,1,1,1,401,RRRRR,+++++,++r++
49,1,5,1,5,396,++A++,+++++,+++++
49,5,5,1,5,393,++A++,+++++,++a++
49,7,1,1,1,418,++R++,+++++,++a++
49,11,1,1,1,337,++R++,++r++,++r++
49,1,1,1,1,360,++N++,+++++,+++++
49,11,5,1,5,378,++E++,++e++,++e++
49,16,5,1,5,541,RRARR,++r++,++r++
49,1,1,1,1,443,++N++,+++++,+++++
49,10,1,1,1,536,AANAA,+++++,++a++
49,13,5,1,5,296,++E++,++r++,++r++
49,5,1,1,1,377,++R++,+++++,++r++
49,7,1,1,1,543,++N++,+++++,++a++
49,10,5,1,5,458,NNENN,+++++,++n++
49,7,5,1,5,441,++E++,+++++,++r++
49,4,5,1,5,474,NNANN,+++++,+++++
49,2,5,1,5,447,AAAAA,+++++,+++++
49,14,5,1,5,469,AAAAA,++a++,++a++
49,13,5,1,5,391,++A++,++n++,++n++
49,9,5,1,5,503,AAEAA,+++++,++a++
49,12,5,1,5,462,++A++,++e++,++e++
49,11,5,1,5,415,++A++,++a++,++a++
49,4,1,1,1,553,AARAA,+++++,+++++
49,1,1,1,1,387,++R++,+++++,+++++
49,1,1,1,1,421,++R++,+++++,+++++
49,13,1,1,1,476,++R++,++a++,++a++
49,4,5,0,1,505,NNENN,+++++,+++++
49,16,5,1,5,590,RRERR,++r++,++r++
49,12,5,1,5,805,++E++,++a++,++a++
49,9,5,1,5,514,EEAEE,+++++,++e++
49,10,5,1,5,440,NNANN,+++++,++n++
49,7,5,1,5,393,++A++,+++++,++r++
49,10,1,1,1,567,EEREE,+++++,++e++
49,1,1,1,1,541,++N++,+++++,+++++
49,1,5,1,5,423,++E++,+++++,+++++
49,13,1,1,1,451,++N++,++e++,++e++
49,14,1,1,1,427,NNNNN,++n++,++n++
49,16,1,1,1,633,AANAA,++a++,++a++
49,16,5,1,5,490,NNENN,++n++,++n++
49,4,1,1,1,558,EENEE,+++++,+++++
49,1,5,1,5,440,++A++,+++++,+++++
49,7,1,1,1,495,++N++,+++++,++e++
49,1,5,1,5,393,++A++,+++++,+++++
49,2,1,1,1,499,NNNNN,+++++,+++++
49,14,1,1,1,355,RRRRR,++r++,++r++
49,6,5,1,5,425,++A++,+++++,++e++
49,1,5,1,5,473,++E++,+++++,+++++
49,10,5,1,5,501,RRERR,+++++,++r++
49,16,1,1,1,565,EEREE,++e++,++e++
49,7,5,1,5,472,++E++,+++++,++n++
49,7,1,1,1,502,++R++,+++++,++e++
49,11,1,1,1,362,++N++,++n++,++n++
49,8,1,1,1,417,NNNNN,+++++,++n++
49,15,5,1,5,429,AAEAA,++a++,++a++
49,7,5,1,5,421,++A++,+++++,++n++
49,10,1,1,1,557,EENEE,+++++,++e++
49,4,5,1,5,556,RRERR,+++++,+++++
49,12,1,1,1,438,++R++,++n++,++n++
49,8,5,1,5,396,AAAAA,+++++,++a++
49,1,5,1,5,438,++E++,+++++,+++++
49,5,5,1,5,391,++E++,+++++,++e++
49,15,1,1,1,558,RRNRR,++r++,++r++
49,9,1,1,1,658,NNRNN,+++++,++n++
49,14,5,1,5,379,EEEEE,++e++,++e++
49,10,5,1,5,540,RRARR,+++++,++r++
49,5,1,1,1,502,++N++,+++++,++n++
49,16,1,1,1,499,AARAA,++a++,++a++
49,16,1,1,1,546,EENEE,++e++,++e++
49,3,5,1,5,570,AAEAA,+++++,+++++
49,1,1,1,1,485,++R++,+++++,+++++
49,6,5,1,5,408,++E++,+++++,++a++
49,1,1,1,1,528,++R++,+++++,+++++
49,1,5,1,5,480,++E++,+++++,+++++
49,4,1,1,1,496,EEREE,+++++,+++++
49,13,1,1,1,705,++R++,++e++,++e++
49,1,5,1,5,440,++A++,+++++,+++++
49,3,1,1,1,509,NNRNN,+++++,+++++
49,16,5,1,5,473,NNANN,++n++,++n++
49,9,1,1,1,403,RRNRR,+++++,++r++
49,15,1,1,1,374,NNRNN,++n++,++n++
49,4,5,1,5,433,RRARR,+++++,+++++
49,6,1,1,1,697,++R++,+++++,++n++
49,12,1,1,1,656,++N++,++r++,++r++
49,8,5,1,5,544,EEEEE,+++++,++e++
49,6,1,1,1,567,++N++,+++++,++r++
49,13,5,1,5,495,++A++,++r++,++r++
49,13,1,1,1,553,++N++,++a++,++a++
49,10,1,1,1,627,EEREE,+++++,++e++
49,7,1,1,1,623,++R++,+++++,++e++
49,13,5,1,5,557,++A++,++n++,++n++
49,13,1,1,1,390,++N++,++e++,++e++
49,3,5,1,5,483,EEAEE,+++++,+++++
49,1,1,1,1,391,++N++,+++++,+++++
49,1,1,1,1,389,++R++,+++++,+++++
49,13,5,1,5,453,++E++,++n++,++n++
49,1,1,1,1,450,++N++,+++++,+++++
49,14,5,1,5,453,AAAAA,++a++,++a++
49,1,5,1,5,425,++E++,+++++,+++++
49,1,5,1,5,488,++E++,+++++,+++++
49,7,5,1,5,462,++A++,+++++,++n++
49,15,5,1,5,499,AAEAA,++a++,++a++
49,3,5,1,5,407,AAEAA,+++++,+++++
49,9,5,1,5,436,EEAEE,+++++,++e++
49,1,5,1,5,421,++A++,+++++,+++++
49,3,1,1,1,393,RRNRR,+++++,+++++
49,13,1,1,1,471,++R++,++e++,++e++
49,11,1,1,1,400,++N++,++n++,++n++
49,1,1,1,1,386,++R++,+++++,+++++
49,4,5,1,5,519,NNANN,+++++,+++++
49,6,1,1,1,475,++R++,+++++,++n++
49,16,5,1,5,564,NNENN,++n++,++n++
49,11,5,1,5,424,++E++,++e++,++e++
49,12,5,1,5,449,++A++,++e++,++e++
49,10,1,1,1,508,AARAA,+++++,++a++
49,1,1,1,1,384,++R++,+++++,+++++
49,1,5,1,5,437,++E++,+++++,+++++
49,11,5,1,5,438,++A++,++a++,++a++
49,15,1,1,1,475,NNRNN,++n++,++n++
49,8,5,1,5,395,AAAAA,+++++,++a++
49,14,5,1,5,447,EEEEE,++e++,++e++
49,14,1,1,1,518,NNNNN,++n++,++n++
49,14,1,1,1,365,RRRRR,++r++,++r++
49,16,1,1,1,520,EEREE,++e++,++e++
49,16,5,1,5,521,RRERR,++r++,++r++
49,7,1,1,1,523,++R++,+++++,++a++
49,13,5,1,5,389,++E++,++r++,++r++
49,6,1,1,1,422,++N++,+++++,++r++
49,10,5,1,5,527,NNENN,+++++,++n++
49,6,5,1,5,498,++A++,+++++,++e++
49,10,1,1,1,607,AANAA,+++++,++a++
49,1,5,1,5,479,++E++,+++++,+++++
49,13,5,1,5,499,++A++,++r++,++r++
49,10,5,1,5,466,RRARR,+++++,++r++
49,3,1,1,1,458,NNRNN,+++++,+++++
49,13,1,1,1,416,++R++,++a++,++a++
49,4,1,1,1,669,EEREE,+++++,+++++
49,8,1,1,1,397,NNNNN,+++++,++n++
49,2,1,1,1,371,NNNNN,+++++,+++++
49,12,1,1,1,509,++N++,++r++,++r++
49,1,1,1,1,406,++R++,+++++,+++++
49,1,5,1,5,360,++A++,+++++,+++++
49,2,5,1,5,440,EEEEE,+++++,+++++
49,5,5,1,5,339,++E++,+++++,++e++
49,7,5,1,5,381,++E++,+++++,++n++
49,1,1,1,1,492,++N++,+++++,+++++
49,12,1,1,1,456,++R++,++n++,++n++
49,1,1,1,1,337,++N++,+++++,+++++
49,15,5,1,5,498,EEAEE,++e++,++e++
49,16,1,1,1,490,AANAA,++a++,++a++
49,2,1,1,1,538,RRRRR,+++++,+++++
49,6,5,1,5,536,++E++,+++++,++a++
49,9,1,1,1,622,RRNRR,+++++,++r++
49,9,1,1,1,353,NNRNN,+++++,++n++
49,8,5,1,5,445,EEEEE,+++++,++e++
49,10,1,1,1,503,EENEE,+++++,++e++
49,7,5,1,5,490,++E++,+++++,++r++
49,4,1,1,1,577,AANAA,+++++,+++++
49,4,5,1,5,721,RRARR,+++++,+++++
49,7,1,1,1,527,++N++,+++++,++a++
49,7,5,1,5,436,++A++,+++++,++r++
49,5,1,1,1,441,++R++,+++++,++r++
49,10,5,1,5,449,RRERR,+++++,++r++
49,5,1,1,1,520,++N++,+++++,++n++
49,2,5,1,5,394,AAAAA,+++++,+++++
49,16,1,1,1,457,AARAA,++a++,++a++
49,15,1,1,1,586,RRNRR,++r++,++r++
49,4,1,1,1,453,EENEE,+++++,+++++
49,1,5,1,5,550,++A++,+++++,+++++
49,16,1,1,1,509,EENEE,++e++,++e++
49,4,1,0,5,437,AARAA,+++++,+++++
49,16,5,1,5,562,NNANN,++n++,++n++
49,9,5,1,5,570,AAEAA,+++++,++a++
49,10,5,1,5,490,NNANN,+++++,++n++
49,12,5,1,5,599,++E++,++a++,++a++
49,8,1,1,1,459,RRRRR,+++++,++r++
49,5,5,1,5,459,++A++,+++++,++a++
49,11,1,1,1,915,++R++,++r++,++r++
49,4,5,1,5,884,NNENN,+++++,+++++
49,4,5,1,5,434,RRERR,+++++,+++++
49,7,1,1,1,507,++N++,+++++,++e++
49,16,5,1,5,518,RRARR,++r++,++r++
49,1,5,1,5,452,++A++,+++++,+++++
49,12,1,1,1,512,++R++,++n++,++n++
49,11,1,1,1,355,++N++,++n++,++n++
49,13,1,1,1,471,++R++,++e++,++e++
49,5,5,1,5,447,++A++,+++++,++a++
49,11,1,1,1,527,++R++,++r++,++r++
49,12,5,1,5,435,++E++,++a++,++a++
49,10,1,1,1,544,AANAA,+++++,++a++
49,10,5,1,5,585,RRERR,+++++,++r++
49,16,1,1,1,465,AANAA,++a++,++a++
49,4,5,1,5,475,RRERR,+++++,+++++
49,6,5,1,5,442,++A++,+++++,++e++
49,13,5,1,5,419,++A++,++r++,++r++
49,1,1,1,1,513,++R++,+++++,+++++
49,2,5,1,5,438,AAAAA,+++++,+++++
49,16,5,1,5,454,NNANN,++n++,++n++
49,7,1,1,1,432,++N++,+++++,++e++
49,1,5,1,5,423,++A++,+++++,+++++
49,14,5,1,5,426,EEEEE,++e++,++e++
49,1,1,1,1,457,++R++,+++++,+++++
49,14,5,1,5,388,AAAAA,++a++,++a++
49,16,1,1,1,429,EENEE,++e++,++e++
49,4,5,1,5,427,RRARR,+++++,+++++
49,6,5,1,5,389,++E++,+++++,++a++
49,16,1,1,1,575,EEREE,++e++,++e++
49,8,1,1,1,483,RRRRR,+++++,++r++
49,1,5,1,5,434,++A++,+++++,+++++
49,9,1,1,1,458,RRNRR,+++++,++r++
49,13,1,1,1,533,++N++,++a++,++a++
49,2,1,1,1,605,RRRRR,+++++,+++++
49,5,1,1,1,358,++N++,+++++,++n++
49,13,1,1,1,450,++N++,++e++,++e++
49,1,1,1,1,434,++R++,+++++,+++++
49,15,1,1,1,473,NNRNN,++n++,++n++
49,1,5,1,5,430,++A++,+++++,+++++
49,8,5,1,5,426,EEEEE,+++++,++e++
49,16,5,1,5,415,NNENN,++n++,++n++
49,4,1,1,1,526,EEREE,+++++,+++++
49,2,5,1,5,603,EEEEE,+++++,+++++
49,1,1,1,1,464,++N++,+++++,+++++
49,3,1,1,1,767,NNRNN,+++++,+++++
49,9,5,1,5,692,EEAEE,+++++,++e++
49,15,5,1,5,420,EEAEE,++e++,++e++
49,3,5,1,5,511,AAEAA,+++++,+++++
49,4,1,1,1,578,EENEE,+++++,+++++
49,5,1,1,1,810,++R++,+++++,++r++
49,14,1,1,1,410,RRRRR,++r++,++r++
49,10,1,1,1,536,EEREE,+++++,++e++
49,15,5,1,5,605,AAEAA,++a++,++a++
49,1,5,1,5,432,++E++,+++++,+++++
49,7,1,1,1,493,++R++,+++++,++a++
49,16,5,1,5,444,RRERR,++r++,++r++
49,10,5,1,5,481,RRARR,+++++,++r++
49,6,1,1,1,494,++N++,+++++,++r++
49,12,5,1,5,346,++A++,++e++,++e++
49,13,5,1,5,371,++A++,++n++,++n++
49,1,5,1,5,474,++A++,+++++,+++++
49,10,5,1,5,495,NNANN,+++++,++n++
49,4,5,1,5,408,NNANN,+++++,+++++
49,1,1,1,1,402,++N++,+++++,+++++
49,3,1,1,1,593,RRNRR,+++++,+++++
49,14,1,1,1,543,NNNNN,++n++,++n++
49,1,1,1,1,385,++N++,+++++,+++++
49,4,5,1,5,517,NNENN,+++++,+++++
49,7,5,1,5,430,++A++,+++++,++r++
49,1,1,1,1,588,++R++,+++++,+++++
49,10,1,1,1,603,AARAA,+++++,++a++
49,13,5,1,5,481,++E++,++n++,++n++
49,10,1,1,1,605,EENEE,+++++,++e++
49,7,1,1,1,553,++N++,+++++,++a++
49,11,5,1,5,471,++E++,++e++,++e++
49,13,5,1,5,449,++E++,++r++,++r++
49,9,5,1,5,475,AAEAA,+++++,++a++
49,4,1,1,1,492,AARAA,+++++,+++++
49,13,1,1,1,428,++R++,++a++,++a++
49,10,5,1,5,490,NNENN,+++++,++n++
49,8,1,1,1,718,NNNNN,+++++,++n++
49,1,5,1,5,470,++E++,+++++,+++++
49,3,5,1,5,522,EEAEE,+++++,+++++
49,16,5,1,5,398,RRARR,++r++,++r++
49,4,1,1,1,455,AANAA,+++++,+++++
49,11,5,1,5,409,++A++,++a++,++a++
49,7,1,1,1,524,++R++,+++++,++e++
49,1,1,1,1,400,++N++,+++++,+++++
49,16,1,1,1,484,AARAA,++a++,++a++
49,7,5,1,5,470,++A++,+++++,++n++
49,1,5,1,5,494,++E++,+++++,+++++
49,12,1,1,1,532,++N++,++r++,++r++
49,15,1,1,1,455,RRNRR,++r++,++r++
49,7,5,1,5,497,++E++,+++++,++n++
49,6,1,1,1,500,++R++,+++++,++n++
49,2,1,1,1,427,NNNNN,+++++,+++++
49,8,5,1,5,418,AAAAA,+++++,++a++
49,7,5,1,5,539,++E++,+++++,++r++
49,5,5,1,5,392,++E++,+++++,++e++
49,9,1,1,1,441,NNRNN,+++++,++n++
49,1,5,1,5,410,++E++,+++++,+++++
49,3,5,1,5,558,AAEAA,+++++,+++++
49,11,1,1,1,519,++N++,++n++,++n++
49,7,1,1,1,493,++N++,+++++,++a++
49,11,5,1,5,336,++A++,++a++,++a++
49,10,1,1,1,495,AANAA,+++++,++a++
49,16,1,1,1,557,EEREE,++e++,++e++
49,6,5,1,5,432,++E++,+++++,++a++
49,16,1,1,1,543,EENEE,++e++,++e++
49,9,5,1,5,435,EEAEE,+++++,++e++
49,4,1,1,1,459,AARAA,+++++,+++++
49,12,5,1,5,464,++A++,++e++,++e++
49,4,5,1,5,484,RRERR,+++++,+++++
49,5,5,1,5,368,++A++,+++++,++a++
49,2,5,1,5,354,AAAAA,+++++,+++++
49,1,5,1,5,404,++E++,+++++,+++++
49,1,1,1,1,340,++R++,+++++,+++++
49,1,1,1,1,316,++N++,+++++,+++++
49,8,5,1,5,355,AAAAA,+++++,++a++
49,16,5,1,5,390,RRARR,++r++,++r++
49,15,5,1,5,363,AAEAA,++a++,++a++
49,15,1,1,1,317,NNRNN,++n++,++n++
49,4,5,1,5,490,NNENN,+++++,+++++
49,1,5,1,5,401,++E++,+++++,+++++
49,11,5,1,5,378,++E++,++e++,++e++
49,16,1,1,1,471,AANAA,++a++,++a++
49,13,5,1,5,454,++E++,++r++,++r++
49,10,1,1,1,482,AARAA,+++++,++a++
49,12,1,1,1,358,++R++,++n++,++n++
49,9,5,1,5,528,AAEAA,+++++,++a++
49,13,1,1,1,375,++R++,++e++,++e++
49,4,1,1,1,489,EENEE,+++++,+++++
49,11,1,1,1,270,++R++,++r++,++r++
49,9,1,1,1,408,NNRNN,+++++,++n++
49,4,1,1,1,485,AANAA,+++++,+++++
49,7,5,1,5,487,++A++,+++++,++n++
49,16,5,0,1,410,RRERR,++r++,++r++
49,10,5,1,5,540,NNENN,+++++,++n++
49,16,5,1,5,449,NNENN,++n++,++n++
49,15,1,1,1,645,RRNRR,++r++,++r++
49,4,5,1,5,468,NNANN,+++++,+++++
49,8,1,1,1,371,NNNNN,+++++,++n++
49,10,1,1,1,504,EENEE,+++++,++e++
49,7,5,1,5,490,++E++,+++++,++r++
49,1,1,1,1,607,++N++,+++++,+++++
49,3,5,1,5,479,EEAEE,+++++,+++++
49,8,5,1,5,360,EEEEE,+++++,++e++
49,1,1,1,1,419,++N++,+++++,+++++
49,13,1,1,1,405,++N++,++a++,++a++
49,7,1,1,1,507,++N++,+++++,++e++
49,1,5,1,5,422,++A++,+++++,+++++
49,1,5,1,5,336,++A++,+++++,+++++
49,5,5,1,5,520,++E++,+++++,++e++
49,7,5,1,5,431,++A++,+++++,++r++
49,13,5,1,5,375,++E++,++n++,++n++
49,14,5,1,5,406,AAAAA,++a++,++a++
49,1,1,1,1,405,++N++,+++++,+++++
49,10,5,1,5,401,NNANN,+++++,++n++
49,14,1,1,1,632,NNNNN,++n++,++n++
49,3,1,1,1,387,RRNRR,+++++,+++++
49,2,1,1,1,428,NNNNN,+++++,+++++
49,10,1,1,1,496,EEREE,+++++,++e++
49,4,5,1,5,449,RRARR,+++++,+++++
49,1,1,1,1,628,++R++,+++++,+++++
49,6,1,1,1,372,++R++,+++++,++n++
49,13,1,1,1,436,++R++,++a++,++a++
49,10,5,1,5,496,RRERR,+++++,++r++
49,13,5,0,1,497,++A++,++n++,++n++
49,12,1,1,1,464,++N++,++r++,++r++
49,7,1,1,1,475,++R++,+++++,++a++
49,16,5,1,5,424,NNANN,++n++,++n++
49,6,1,1,1,464,++N++,+++++,++r++
49,4,1,1,1,475,EEREE,+++++,+++++
49,1,1,1,1,395,++R++,+++++,+++++
49,1,5,1,5,494,++E++,+++++,+++++
49,14,5,1,5,432,EEEEE,++e++,++e++
49,5,1,1,1,459,++R++,+++++,++r++
49,12,5,1,5,348,++E++,++a++,++a++
49,6,5,1,5,379,++A++,+++++,++e++
49,8,1,1,1,368,RRRRR,+++++,++r++
49,14,1,1,1,467,RRRRR,++r++,++r++
49,3,1,1,1,524,NNRNN,+++++,+++++
49,7,5,0,1,293,++E++,+++++,++n++
49,1,5,1,5,433,++E++,+++++,+++++
49,13,5,1,5,399,++A++,++r++,++r++
49,2,5,1,5,429,EEEEE,+++++,+++++
49,16,1,1,1,499,AARAA,++a++,++a++
49,7,1,1,1,525,++R++,+++++,++e++
49,10,5,1,5,429,RRARR,+++++,++r++
49,1,5,1,5,403,++A++,+++++,+++++
49,13,1,1,1,505,++N++,++e++,++e++
49,15,5,1,5,445,EEAEE,++e++,++e++
49,1,5,0,1,361,++A++,+++++,+++++
49,9,1,1,1,982,RRNRR,+++++,++r++
49,1,1,1,1,474,++R++,+++++,+++++
49,5,1,1,1,611,++N++,+++++,++n++
49,2,1,1,1,516,RRRRR,+++++,+++++
51,15,1,1,1,428,NNRNN,++n++,++n++
51,7,5,1,5,446,++E++,+++++,++n++
51,2,1,1,1,1006,NNNNN,+++++,+++++
51,12,5,1,5,356,++A++,++e++,++e++
51,3,1,1,1,752,RRNRR,+++++,+++++
51,3,5,1,5,485,EEAEE,+++++,+++++
51,8,1,1,1,386,NNNNN,+++++,++n++
51,7,1,1,1,506,++R++,+++++,++a++
51,10,1,1,1,509,AANAA,+++++,++a++
51,16,1,0,5,104,AANAA,++a++,++a++
51,6,1,1,1,439,++N++,+++++,++r++
51,4,5,1,5,469,NNENN,+++++,+++++
51,12,1,1,1,381,++N++,++r++,++r++
51,13,5,1,5,344,++A++,++r++,++r++
51,1,1,1,1,1089,++N++,+++++,+++++
51,2,1,1,1,503,RRRRR,+++++,+++++
51,3,5,1,5,386,AAEAA,+++++,+++++
51,14,5,1,5,468,AAAAA,++a++,++a++
51,13,5,1,5,361,++E++,++r++,++r++
51,7,5,1,5,483,++A++,+++++,++r++
51,9,5,1,5,462,AAEAA,+++++,++a++
51,4,1,1,1,618,AARAA,+++++,+++++
51,4,1,1,1,517,EEREE,+++++,+++++
51,6,1,1,1,482,++R++,+++++,++n++
51,10,5,1,5,375,NNENN,+++++,++n++
51,1,5,1,5,540,++A++,+++++,+++++
51,1,5,1,5,430,++E++,+++++,+++++
51,5,5,1,5,424,++A++,+++++,++a++
51,2,5,1,5,401,AAAAA,+++++,+++++
51,1,5,1,5,412,++E++,+++++,+++++
51,11,5,1,5,448,++A++,++a++,++a++
51,7,1,1,1,446,++N++,+++++,++a++
51,16,1,1,1,536,EENEE,++e++,++e++
51,1,1,1,1,524,++R++,+++++,+++++
51,16,1,0,5,408,EEREE,++e++,++e++
51,4,1,1,1,609,EENEE,+++++,+++++
51,13,1,1,1,514,++N++,++e++,++e++
51,4,5,1,5,468,NNANN,+++++,+++++
51,1,1,1,1,678,++R++,+++++,+++++
