"subject","group","hostname","word","list_type","list_length","class","rating","old_new","acc","credit","lab"
83,"young","cMAPLab-Behav","sparkle","semantic",2,"target",2,"new",0,"y","y"
83,"young","cMAPLab-Behav","mugging","semantic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","loud","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","psychotic","semantic",8,"related",3,"new",1,"y","y"
83,"young","cMAPLab-Behav","toning","semantic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","fat","phonetic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","antiquity","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","yaw","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","mime","phonetic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","dole","phonetic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","lest","phonetic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","fire","phonetic",8,"related",5,"old",0,"y","y"
83,"young","cMAPLab-Behav","noon","phonetic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","run","phonetic",8,"related",5,"old",0,"y","y"
83,"young","cMAPLab-Behav","ghost","semantic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","dachshund","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","dip","phonetic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","pest","phonetic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","skeletons","semantic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","cod","phonetic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","sip","phonetic",2,"critical",5,"old",0,"y","y"
83,"young","cMAPLab-Behav","mop","phonetic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","stakes","semantic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","attic","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","brilliance","semantic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","rope","phonetic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","now","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","fame","phonetic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","conjure","semantic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","fate","phonetic",2,"critical",5,"old",0,"y","y"
83,"young","cMAPLab-Behav","amphibians","semantic",2,"target",2,"new",0,"y","y"
83,"young","cMAPLab-Behav","cab","phonetic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","asylum","semantic",8,"related",4,"old",0,"y","y"
83,"young","cMAPLab-Behav","veal","phonetic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","jackpot","semantic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","honeycomb","semantic",0,"lure",5,"old",0,"y","y"
83,"young","cMAPLab-Behav","team","phonetic",2,"target",5,"old",1,"y","y"
83,"young","cMAPLab-Behav","rode","phonetic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","physique","semantic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","jasmine","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","thesaurus","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","linguistics","semantic",0,"lure",4,"old",0,"y","y"
83,"young","cMAPLab-Behav","pole","phonetic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","thesaurus","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","jasmine","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","silhouette","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","dachshund","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","blackjack","semantic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","rest","phonetic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","foil","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","fame","phonetic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","fate","phonetic",2,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","beckon","semantic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","whirling","semantic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","teat","phonetic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","robe","phonetic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","role","phonetic",8,"critical",6,"old",0,"y","y"
84,"young","cMAPLab-Behav","gloomy","semantic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","paranormal","semantic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","fun","phonetic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","pyramid","semantic",2,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","teas","phonetic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","amphibians","semantic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","artifacts","semantic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","west","phonetic",2,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","saw","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","veal","phonetic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","coin","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","deranged","semantic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","stakes","semantic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","rate","phonetic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","warmhearted","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","nest","phonetic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","con","phonetic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","cob","phonetic",8,"related",6,"old",0,"y","y"
84,"young","cMAPLab-Behav","scissors","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","tortilla","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","phantom","semantic",8,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","fake","phonetic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","team","phonetic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","unformed","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","robbery","semantic",8,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","apartment","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","mop","phonetic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","lest","phonetic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","mine","phonetic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","teal","phonetic",8,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","sip","phonetic",8,"critical",6,"old",0,"y","y"
84,"young","cMAPLab-Behav","sun","phonetic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","mile","phonetic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","spells","semantic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","yaw","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","catacombs","semantic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","dip","phonetic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","housecoat","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","brontosaurus","semantic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","lullaby","semantic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","fur","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","jackpot","semantic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","gambler","semantic",2,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","underworld","semantic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","nip","phonetic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","stickup","semantic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","mammoth","semantic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","lunatic","semantic",8,"critical",6,"old",0,"y","y"
84,"young","cMAPLab-Behav","boon","phonetic",8,"critical",6,"old",0,"y","y"
84,"young","cMAPLab-Behav","infant","semantic",2,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","pacifier","semantic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","thicket","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","bout","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","sweating","semantic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","stealing","semantic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","embalming","semantic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","attic","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","gate","phonetic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","ranting","semantic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","wire","phonetic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","toon","phonetic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","bison","semantic",0,"lure",6,"old",0,"y","y"
84,"young","cMAPLab-Behav","windstorm","semantic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","six","phonetic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","cop","phonetic",8,"critical",6,"old",0,"y","y"
84,"young","cMAPLab-Behav","dole","phonetic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","cow","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","cab","phonetic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","moon","phonetic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","dinosaur","semantic",2,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","book","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","bird","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","rote","phonetic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","cat","phonetic",2,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","hire","phonetic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","null","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","bud","phonetic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","wood","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","lawn","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","pull","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","goon","phonetic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","enchanted","semantic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","bun","phonetic",2,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","bop","phonetic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","stork","semantic",2,"target",1,"new",0,"y","y"
84,"young","cMAPLab-Behav","inferno","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","invitation","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","assailant","semantic",8,"target",1,"new",0,"y","y"
84,"young","cMAPLab-Behav","tribesman","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","bur","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","physique","semantic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","boos","phonetic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","bandit","semantic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","hat","phonetic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","magician","semantic",8,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","wizard","semantic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","barbells","semantic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","juggling","semantic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","fitness","semantic",2,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","fat","phonetic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","biologist","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","lottery","semantic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","rip","phonetic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","raw","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","pole","phonetic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","biceps","semantic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","toy","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","psychopath","semantic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","gusts","semantic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","joy","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","perk","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","mechanical","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","tornado","semantic",8,"critical",6,"old",0,"y","y"
84,"young","cMAPLab-Behav","schoolyard","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","promenade","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","loud","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","rat","phonetic",2,"target",1,"new",0,"y","y"
84,"young","cMAPLab-Behav","spooky","semantic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","bum","phonetic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","hallucination","semantic",8,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","babble","semantic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","vest","phonetic",2,"related",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","sable","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","convenience","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","now","phonetic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","vault","semantic",2,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","spiral","semantic",8,"target",6,"old",1,"y","y"
84,"young","cMAPLab-Behav","mire","phonetic",2,"critical",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","opossum","semantic",0,"lure",1,"new",1,"y","y"
84,"young","cMAPLab-Behav","antiquity","semantic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","thicket","semantic",0,"lure",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","thesaurus","semantic",0,"lure",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","silhouette","semantic",0,"lure",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","warmhearted","semantic",0,"lure",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","triplicate","semantic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","diamond","semantic",8,"critical",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","rate","phonetic",2,"related",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","cat","phonetic",2,"critical",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","toy","phonetic",0,"lure",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","mansion","semantic",2,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","linguistics","semantic",0,"lure",3,"new",1,"y","y"
85,"young","cMAPLab-fMRI","spaceman","semantic",2,"target",1,"new",0,"y","y"
85,"young","cMAPLab-fMRI","bop","phonetic",2,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","promenade","semantic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","rat","phonetic",2,"related",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","lip","phonetic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","synopsis","semantic",0,"lure",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","teal","phonetic",8,"critical",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","psychopath","semantic",2,"related",3,"new",1,"y","y"
85,"young","cMAPLab-fMRI","sweating","semantic",2,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","lunatic","semantic",2,"critical",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","cop","phonetic",2,"critical",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","nun","phonetic",2,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","tire","phonetic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","pull","phonetic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","canvas","semantic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","clown","semantic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","fitness","semantic",2,"critical",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","fragile","semantic",8,"related",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","bird","phonetic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","bout","phonetic",0,"lure",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","robe","phonetic",2,"related",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","extinction","semantic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","stork","semantic",8,"related",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","sun","phonetic",2,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","mat","phonetic",2,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","raw","phonetic",0,"lure",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","joy","phonetic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","babble","semantic",8,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","exertion","semantic",2,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","heal","phonetic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","now","phonetic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","cow","phonetic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","soon","phonetic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","cosmonaut","semantic",2,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","dinosaur","semantic",8,"critical",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","rocket","semantic",2,"related",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","bud","phonetic",2,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","deal","phonetic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","bun","phonetic",2,"critical",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","wager","semantic",2,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","slight","semantic",8,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","role","phonetic",2,"critical",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","jasmine","semantic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","deranged","semantic",2,"related",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","fake","phonetic",2,"related",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","gun","phonetic",2,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","stronghold","semantic",2,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","artifacts","semantic",8,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","cocoon","semantic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","diapers","semantic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","mate","phonetic",2,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","toon","phonetic",8,"related",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","nest","phonetic",8,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","fur","phonetic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","perk","phonetic",0,"lure",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","coin","phonetic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","fate","phonetic",2,"critical",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","purple","semantic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","teething","semantic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","mammoth","semantic",8,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","fossils","semantic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","foil","phonetic",0,"lure",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","piccolo","semantic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","priceless","semantic",8,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","lottery","semantic",2,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","rote","phonetic",2,"related",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","wire","phonetic",8,"related",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","astronaut","semantic",2,"critical",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","emerald","semantic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","mile","phonetic",8,"related",6,"old",0,"y","y"
85,"young","cMAPLab-fMRI","wept","phonetic",8,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","hole","phonetic",2,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","schoolyard","semantic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","workout","semantic",2,"target",6,"old",1,"y","y"
85,"young","cMAPLab-fMRI","tip","phonetic",8,"target",1,"new",0,"y","y"
85,"young","cMAPLab-fMRI","dachshund","semantic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","book","phonetic",0,"lure",1,"new",1,"y","y"
85,"young","cMAPLab-fMRI","rubies","semantic",8,"target",1,"new",0,"y","y"
